DATE/TIME,YEAR,MONTH,DAY,HOUR,MINUTE,WEATHER,DATE,WEATHERCOND
2018-03-14 22:00:00,2018,3,14,22,0,Mainly Clear,2018-03-14,Good
2018-03-15 01:00:00,2018,3,15,1,0,Mostly Cloudy,2018-03-15,Good
2018-03-15 04:00:00,2018,3,15,4,0,Mainly Clear,2018-03-15,Good
2018-03-15 07:00:00,2018,3,15,7,0,Mainly Clear,2018-03-15,Good
2018-03-15 10:00:00,2018,3,15,10,0,Mainly Clear,2018-03-15,Good
2018-03-15 13:00:00,2018,3,15,13,0,Mainly Clear,2018-03-15,Good
2018-03-15 16:00:00,2018,3,15,16,0,Mainly Clear,2018-03-15,Good
2018-03-15 19:00:00,2018,3,15,19,0,Mainly Clear,2018-03-15,Good
2018-03-15 22:00:00,2018,3,15,22,0,Mainly Clear,2018-03-15,Good
2018-03-16 01:00:00,2018,3,16,1,0,Mainly Clear,2018-03-16,Good
2018-03-16 04:00:00,2018,3,16,4,0,Mostly Cloudy,2018-03-16,Good
2018-03-16 07:00:00,2018,3,16,7,0,Mainly Clear,2018-03-16,Good
2018-03-16 10:00:00,2018,3,16,10,0,Clear,2018-03-16,Good
2018-03-16 13:00:00,2018,3,16,13,0,Mainly Clear,2018-03-16,Good
2018-03-16 16:00:00,2018,3,16,16,0,Mainly Clear,2018-03-16,Good
2018-03-16 19:00:00,2018,3,16,19,0,Mainly Clear,2018-03-16,Good
2018-03-16 22:00:00,2018,3,16,22,0,Mainly Clear,2018-03-16,Good
2018-03-17 01:00:00,2018,3,17,1,0,Clear,2018-03-17,Good
2018-03-17 04:00:00,2018,3,17,4,0,Mainly Clear,2018-03-17,Good
2018-03-17 07:00:00,2018,3,17,7,0,Mostly Cloudy,2018-03-17,Good
2018-03-17 10:00:00,2018,3,17,10,0,Mostly Cloudy,2018-03-17,Good
2018-03-17 13:00:00,2018,3,17,13,0,Mostly Cloudy,2018-03-17,Good
2018-03-17 16:00:00,2018,3,17,16,0,Mainly Clear,2018-03-17,Good
2018-03-17 19:00:00,2018,3,17,19,0,Mainly Clear,2018-03-17,Good
2018-03-17 22:00:00,2018,3,17,22,0,Clear,2018-03-17,Good
2018-03-18 01:00:00,2018,3,18,1,0,Mainly Clear,2018-03-18,Good
2018-03-18 04:00:00,2018,3,18,4,0,Mostly Cloudy,2018-03-18,Good
2018-03-18 07:00:00,2018,3,18,7,0,Cloudy,2018-03-18,Good
2018-03-18 10:00:00,2018,3,18,10,0,Rain Showers,2018-03-18,Bad
2018-03-18 11:00:00,2018,3,18,11,0,Rain,2018-03-18,Bad
2018-03-18 12:00:00,2018,3,18,12,0,Rain,2018-03-18,Bad
2018-03-18 13:00:00,2018,3,18,13,0,Cloudy,2018-03-18,Good
2018-03-18 16:00:00,2018,3,18,16,0,Mainly Clear,2018-03-18,Good
2018-03-18 19:00:00,2018,3,18,19,0,Mainly Clear,2018-03-18,Good
2018-03-18 22:00:00,2018,3,18,22,0,Mainly Clear,2018-03-18,Good
2018-03-19 01:00:00,2018,3,19,1,0,Mostly Cloudy,2018-03-19,Good
2018-03-19 04:00:00,2018,3,19,4,0,Cloudy,2018-03-19,Good
2018-03-19 07:00:00,2018,3,19,7,0,Mostly Cloudy,2018-03-19,Good
2018-03-19 10:00:00,2018,3,19,10,0,Mostly Cloudy,2018-03-19,Good
2018-03-19 13:00:00,2018,3,19,13,0,Mostly Cloudy,2018-03-19,Good
2018-03-19 16:00:00,2018,3,19,16,0,Mostly Cloudy,2018-03-19,Good
2018-03-19 19:00:00,2018,3,19,19,0,Mostly Cloudy,2018-03-19,Good
2018-03-19 22:00:00,2018,3,19,22,0,Mainly Clear,2018-03-19,Good
2018-03-20 01:00:00,2018,3,20,1,0,Mostly Cloudy,2018-03-20,Good
2018-03-20 04:00:00,2018,3,20,4,0,Mostly Cloudy,2018-03-20,Good
2018-03-20 07:00:00,2018,3,20,7,0,Cloudy,2018-03-20,Good
2018-03-20 10:00:00,2018,3,20,10,0,Cloudy,2018-03-20,Good
2018-03-20 13:00:00,2018,3,20,13,0,Cloudy,2018-03-20,Good
2018-03-20 16:00:00,2018,3,20,16,0,Mostly Cloudy,2018-03-20,Good
2018-03-20 19:00:00,2018,3,20,19,0,Cloudy,2018-03-20,Good
2018-03-20 22:00:00,2018,3,20,22,0,Cloudy,2018-03-20,Good
2018-03-21 01:00:00,2018,3,21,1,0,Mostly Cloudy,2018-03-21,Good
2018-03-21 04:00:00,2018,3,21,4,0,Mainly Clear,2018-03-21,Good
2018-03-21 07:00:00,2018,3,21,7,0,Cloudy,2018-03-21,Good
2018-03-21 10:00:00,2018,3,21,10,0,Cloudy,2018-03-21,Good
2018-03-21 13:00:00,2018,3,21,13,0,Mostly Cloudy,2018-03-21,Good
2018-03-21 16:00:00,2018,3,21,16,0,Cloudy,2018-03-21,Good
2018-03-21 19:00:00,2018,3,21,19,0,Cloudy,2018-03-21,Good
2018-03-21 20:00:00,2018,3,21,20,0,Rain,2018-03-21,Bad
2018-03-21 21:00:00,2018,3,21,21,0,Rain,2018-03-21,Bad
2018-03-21 22:00:00,2018,3,21,22,0,Rain,2018-03-21,Bad
2018-03-21 23:00:00,2018,3,21,23,0,Rain,2018-03-21,Bad
2018-03-22 00:00:00,2018,3,22,0,0,Rain,2018-03-22,Bad
2018-03-22 01:00:00,2018,3,22,1,0,Rain,2018-03-22,Bad
2018-03-22 02:00:00,2018,3,22,2,0,Rain,2018-03-22,Bad
2018-03-22 04:00:00,2018,3,22,4,0,Rain,2018-03-22,Bad
2018-03-22 05:00:00,2018,3,22,5,0,Rain Showers,2018-03-22,Bad
2018-03-22 06:00:00,2018,3,22,6,0,Rain,2018-03-22,Bad
2018-03-22 07:00:00,2018,3,22,7,0,Rain,2018-03-22,Bad
2018-03-22 08:00:00,2018,3,22,8,0,Moderate Rain,2018-03-22,Bad
2018-03-22 09:00:00,2018,3,22,9,0,Rain,2018-03-22,Bad
2018-03-22 10:00:00,2018,3,22,10,0,Rain,2018-03-22,Bad
2018-03-22 11:00:00,2018,3,22,11,0,Moderate Rain,2018-03-22,Bad
2018-03-22 12:00:00,2018,3,22,12,0,Rain,2018-03-22,Bad
2018-03-22 13:00:00,2018,3,22,13,0,Rain,2018-03-22,Bad
2018-03-22 16:00:00,2018,3,22,16,0,Mostly Cloudy,2018-03-22,Good
2018-03-22 19:00:00,2018,3,22,19,0,Mostly Cloudy,2018-03-22,Good
2018-03-22 22:00:00,2018,3,22,22,0,Mostly Cloudy,2018-03-22,Good
2018-03-23 01:00:00,2018,3,23,1,0,Cloudy,2018-03-23,Good
2018-03-23 02:00:00,2018,3,23,2,0,Rain,2018-03-23,Bad
2018-03-23 04:00:00,2018,3,23,4,0,Cloudy,2018-03-23,Good
2018-03-23 07:00:00,2018,3,23,7,0,Cloudy,2018-03-23,Good
2018-03-23 10:00:00,2018,3,23,10,0,Cloudy,2018-03-23,Good
2018-03-23 13:00:00,2018,3,23,13,0,Mostly Cloudy,2018-03-23,Good
2018-03-23 16:00:00,2018,3,23,16,0,Cloudy,2018-03-23,Good
2018-03-23 19:00:00,2018,3,23,19,0,Cloudy,2018-03-23,Good
2018-03-23 22:00:00,2018,3,23,22,0,Mostly Cloudy,2018-03-23,Good
2018-03-24 01:00:00,2018,3,24,1,0,Cloudy,2018-03-24,Good
2018-03-24 04:00:00,2018,3,24,4,0,Rain,2018-03-24,Bad
2018-03-24 05:00:00,2018,3,24,5,0,Rain,2018-03-24,Bad
2018-03-24 07:00:00,2018,3,24,7,0,Rain,2018-03-24,Bad
2018-03-24 08:00:00,2018,3,24,8,0,Rain,2018-03-24,Bad
2018-03-24 09:00:00,2018,3,24,9,0,Rain,2018-03-24,Bad
2018-03-24 10:00:00,2018,3,24,10,0,Rain,2018-03-24,Bad
2018-03-24 11:00:00,2018,3,24,11,0,Rain,2018-03-24,Bad
2018-03-24 13:00:00,2018,3,24,13,0,Mostly Cloudy,2018-03-24,Good
2018-03-24 16:00:00,2018,3,24,16,0,Mostly Cloudy,2018-03-24,Good
2018-03-24 19:00:00,2018,3,24,19,0,Mostly Cloudy,2018-03-24,Good
2018-03-24 22:00:00,2018,3,24,22,0,Mainly Clear,2018-03-24,Good
2018-03-25 01:00:00,2018,3,25,1,0,Mainly Clear,2018-03-25,Good
2018-03-25 04:00:00,2018,3,25,4,0,Mostly Cloudy,2018-03-25,Good
2018-03-25 07:00:00,2018,3,25,7,0,Mostly Cloudy,2018-03-25,Good
2018-03-25 10:00:00,2018,3,25,10,0,Mostly Cloudy,2018-03-25,Good
2018-03-25 13:00:00,2018,3,25,13,0,Mostly Cloudy,2018-03-25,Good
2018-03-25 15:00:00,2018,3,25,15,0,Rain Showers,2018-03-25,Bad
2018-03-25 16:00:00,2018,3,25,16,0,Mostly Cloudy,2018-03-25,Good
2018-03-25 19:00:00,2018,3,25,19,0,Cloudy,2018-03-25,Good
2018-03-25 22:00:00,2018,3,25,22,0,Cloudy,2018-03-25,Good
2018-03-26 00:00:00,2018,3,26,0,0,Rain,2018-03-26,Bad
2018-03-26 01:00:00,2018,3,26,1,0,Rain,2018-03-26,Bad
2018-03-26 02:00:00,2018,3,26,2,0,Rain,2018-03-26,Bad
2018-03-26 03:00:00,2018,3,26,3,0,Rain,2018-03-26,Bad
2018-03-26 04:00:00,2018,3,26,4,0,Rain,2018-03-26,Bad
2018-03-26 05:00:00,2018,3,26,5,0,Rain,2018-03-26,Bad
2018-03-26 06:00:00,2018,3,26,6,0,Rain,2018-03-26,Bad
2018-03-26 07:00:00,2018,3,26,7,0,Rain,2018-03-26,Bad
2018-03-26 08:00:00,2018,3,26,8,0,Rain,2018-03-26,Bad
2018-03-26 09:00:00,2018,3,26,9,0,Rain,2018-03-26,Bad
2018-03-26 10:00:00,2018,3,26,10,0,Rain,2018-03-26,Bad
2018-03-26 11:00:00,2018,3,26,11,0,Rain,2018-03-26,Bad
2018-03-26 12:00:00,2018,3,26,12,0,Rain,2018-03-26,Bad
2018-03-26 13:00:00,2018,3,26,13,0,Rain,2018-03-26,Bad
2018-03-26 14:00:00,2018,3,26,14,0,Rain,2018-03-26,Bad
2018-03-26 15:00:00,2018,3,26,15,0,Rain,2018-03-26,Bad
2018-03-26 16:00:00,2018,3,26,16,0,Rain,2018-03-26,Bad
2018-03-26 17:00:00,2018,3,26,17,0,Rain,2018-03-26,Bad
2018-03-26 18:00:00,2018,3,26,18,0,"Rain,Fog",2018-03-26,Bad
2018-03-26 19:00:00,2018,3,26,19,0,Rain,2018-03-26,Bad
2018-03-26 20:00:00,2018,3,26,20,0,Rain,2018-03-26,Bad
2018-03-26 21:00:00,2018,3,26,21,0,Rain,2018-03-26,Bad
2018-03-26 22:00:00,2018,3,26,22,0,Rain,2018-03-26,Bad
2018-03-27 00:00:00,2018,3,27,0,0,Rain,2018-03-27,Bad
2018-03-27 01:00:00,2018,3,27,1,0,Rain,2018-03-27,Bad
2018-03-27 02:00:00,2018,3,27,2,0,Rain,2018-03-27,Bad
2018-03-27 03:00:00,2018,3,27,3,0,Rain,2018-03-27,Bad
2018-03-27 04:00:00,2018,3,27,4,0,Rain,2018-03-27,Bad
2018-03-27 05:00:00,2018,3,27,5,0,Rain,2018-03-27,Bad
2018-03-27 06:00:00,2018,3,27,6,0,Rain,2018-03-27,Bad
2018-03-27 07:00:00,2018,3,27,7,0,Rain,2018-03-27,Bad
2018-03-27 08:00:00,2018,3,27,8,0,Rain,2018-03-27,Bad
2018-03-27 09:00:00,2018,3,27,9,0,Rain,2018-03-27,Bad
2018-03-27 10:00:00,2018,3,27,10,0,Cloudy,2018-03-27,Good
2018-03-27 13:00:00,2018,3,27,13,0,Mostly Cloudy,2018-03-27,Good
2018-03-27 16:00:00,2018,3,27,16,0,Mostly Cloudy,2018-03-27,Good
2018-03-27 18:00:00,2018,3,27,18,0,Rain,2018-03-27,Bad
2018-03-27 19:00:00,2018,3,27,19,0,Mostly Cloudy,2018-03-27,Good
2018-03-27 22:00:00,2018,3,27,22,0,Mostly Cloudy,2018-03-27,Good
2018-03-28 01:00:00,2018,3,28,1,0,Cloudy,2018-03-28,Good
2018-03-28 04:00:00,2018,3,28,4,0,Cloudy,2018-03-28,Good
2018-03-28 07:00:00,2018,3,28,7,0,Mostly Cloudy,2018-03-28,Good
2018-03-28 10:00:00,2018,3,28,10,0,Cloudy,2018-03-28,Good
2018-03-28 13:00:00,2018,3,28,13,0,Cloudy,2018-03-28,Good
2018-03-28 16:00:00,2018,3,28,16,0,Cloudy,2018-03-28,Good
2018-03-28 19:00:00,2018,3,28,19,0,Cloudy,2018-03-28,Good
2018-03-28 22:00:00,2018,3,28,22,0,Mostly Cloudy,2018-03-28,Good
2018-03-29 01:00:00,2018,3,29,1,0,Cloudy,2018-03-29,Good
2018-03-29 03:00:00,2018,3,29,3,0,Rain,2018-03-29,Bad
2018-03-29 04:00:00,2018,3,29,4,0,Rain,2018-03-29,Bad
2018-03-29 06:00:00,2018,3,29,6,0,Rain,2018-03-29,Bad
2018-03-29 07:00:00,2018,3,29,7,0,Rain,2018-03-29,Bad
2018-03-29 08:00:00,2018,3,29,8,0,Rain,2018-03-29,Bad
2018-03-29 10:00:00,2018,3,29,10,0,Rain,2018-03-29,Bad
2018-03-29 11:00:00,2018,3,29,11,0,Rain,2018-03-29,Bad
2018-03-29 12:00:00,2018,3,29,12,0,Rain,2018-03-29,Bad
2018-03-29 13:00:00,2018,3,29,13,0,Rain,2018-03-29,Bad
2018-03-29 14:00:00,2018,3,29,14,0,Rain,2018-03-29,Bad
2018-03-29 15:00:00,2018,3,29,15,0,Rain,2018-03-29,Bad
2018-03-29 16:00:00,2018,3,29,16,0,Rain,2018-03-29,Bad
2018-03-29 17:00:00,2018,3,29,17,0,Rain,2018-03-29,Bad
2018-03-29 18:00:00,2018,3,29,18,0,Rain,2018-03-29,Bad
2018-03-29 19:00:00,2018,3,29,19,0,Cloudy,2018-03-29,Good
2018-03-29 22:00:00,2018,3,29,22,0,Cloudy,2018-03-29,Good
2018-03-29 23:00:00,2018,3,29,23,0,Rain,2018-03-29,Bad
2018-03-30 01:00:00,2018,3,30,1,0,Cloudy,2018-03-30,Good
2018-03-30 04:00:00,2018,3,30,4,0,Rain,2018-03-30,Bad
2018-03-30 07:00:00,2018,3,30,7,0,Mostly Cloudy,2018-03-30,Good
2018-03-30 10:00:00,2018,3,30,10,0,Cloudy,2018-03-30,Good
2018-03-30 13:00:00,2018,3,30,13,0,Mostly Cloudy,2018-03-30,Good
2018-03-30 16:00:00,2018,3,30,16,0,Mostly Cloudy,2018-03-30,Good
2018-03-30 19:00:00,2018,3,30,19,0,Clear,2018-03-30,Good
2018-03-30 22:00:00,2018,3,30,22,0,Clear,2018-03-30,Good
2018-03-31 01:00:00,2018,3,31,1,0,Mainly Clear,2018-03-31,Good
2018-03-31 04:00:00,2018,3,31,4,0,Mainly Clear,2018-03-31,Good
2018-03-31 07:00:00,2018,3,31,7,0,Mostly Cloudy,2018-03-31,Good
2018-03-31 10:00:00,2018,3,31,10,0,Mostly Cloudy,2018-03-31,Good
2018-03-31 13:00:00,2018,3,31,13,0,Mostly Cloudy,2018-03-31,Good
2018-03-31 16:00:00,2018,3,31,16,0,Mostly Cloudy,2018-03-31,Good
2018-03-31 19:00:00,2018,3,31,19,0,Cloudy,2018-03-31,Good
2018-03-31 22:00:00,2018,3,31,22,0,Cloudy,2018-03-31,Good
2018-04-01 01:00:00,2018,4,1,1,0,Mainly Clear,2018-04-01,Good
2018-04-01 04:00:00,2018,4,1,4,0,Cloudy,2018-04-01,Good
2018-04-01 07:00:00,2018,4,1,7,0,Rain Showers,2018-04-01,Bad
2018-04-01 08:00:00,2018,4,1,8,0,Rain Showers,2018-04-01,Bad
2018-04-01 10:00:00,2018,4,1,10,0,Mainly Clear,2018-04-01,Good
2018-04-01 13:00:00,2018,4,1,13,0,Mostly Cloudy,2018-04-01,Good
2018-04-01 16:00:00,2018,4,1,16,0,Mostly Cloudy,2018-04-01,Good
2018-04-01 19:00:00,2018,4,1,19,0,Mostly Cloudy,2018-04-01,Good
2018-04-01 22:00:00,2018,4,1,22,0,Cloudy,2018-04-01,Good
2018-04-02 01:00:00,2018,4,2,1,0,Mainly Clear,2018-04-02,Good
2018-04-02 04:00:00,2018,4,2,4,0,Mainly Clear,2018-04-02,Good
2018-04-02 07:00:00,2018,4,2,7,0,Mainly Clear,2018-04-02,Good
2018-04-02 10:00:00,2018,4,2,10,0,Mainly Clear,2018-04-02,Good
2018-04-02 13:00:00,2018,4,2,13,0,Mainly Clear,2018-04-02,Good
2018-04-02 16:00:00,2018,4,2,16,0,Mostly Cloudy,2018-04-02,Good
2018-04-02 19:00:00,2018,4,2,19,0,Cloudy,2018-04-02,Good
2018-04-02 22:00:00,2018,4,2,22,0,Cloudy,2018-04-02,Good
2018-04-03 01:00:00,2018,4,3,1,0,Cloudy,2018-04-03,Good
2018-04-03 04:00:00,2018,4,3,4,0,Cloudy,2018-04-03,Good
2018-04-03 06:00:00,2018,4,3,6,0,Rain,2018-04-03,Bad
2018-04-03 07:00:00,2018,4,3,7,0,Cloudy,2018-04-03,Good
2018-04-03 10:00:00,2018,4,3,10,0,Cloudy,2018-04-03,Good
2018-04-03 13:00:00,2018,4,3,13,0,Cloudy,2018-04-03,Good
2018-04-03 16:00:00,2018,4,3,16,0,Cloudy,2018-04-03,Good
2018-04-03 19:00:00,2018,4,3,19,0,Mostly Cloudy,2018-04-03,Good
2018-04-03 22:00:00,2018,4,3,22,0,Mostly Cloudy,2018-04-03,Good
2018-04-04 01:00:00,2018,4,4,1,0,Cloudy,2018-04-04,Good
2018-04-04 04:00:00,2018,4,4,4,0,Mostly Cloudy,2018-04-04,Good
2018-04-04 07:00:00,2018,4,4,7,0,Cloudy,2018-04-04,Good
2018-04-04 09:00:00,2018,4,4,9,0,Rain,2018-04-04,Bad
2018-04-04 10:00:00,2018,4,4,10,0,Cloudy,2018-04-04,Good
2018-04-04 11:00:00,2018,4,4,11,0,Rain Showers,2018-04-04,Bad
2018-04-04 12:00:00,2018,4,4,12,0,Rain,2018-04-04,Bad
2018-04-04 13:00:00,2018,4,4,13,0,Rain,2018-04-04,Bad
2018-04-04 14:00:00,2018,4,4,14,0,Rain,2018-04-04,Bad
2018-04-04 15:00:00,2018,4,4,15,0,Rain,2018-04-04,Bad
2018-04-04 16:00:00,2018,4,4,16,0,Rain,2018-04-04,Bad
2018-04-04 17:00:00,2018,4,4,17,0,Rain,2018-04-04,Bad
2018-04-04 18:00:00,2018,4,4,18,0,Rain,2018-04-04,Bad
2018-04-04 19:00:00,2018,4,4,19,0,Rain,2018-04-04,Bad
2018-04-04 20:00:00,2018,4,4,20,0,Rain,2018-04-04,Bad
2018-04-04 21:00:00,2018,4,4,21,0,Rain,2018-04-04,Bad
2018-04-04 22:00:00,2018,4,4,22,0,Rain,2018-04-04,Bad
2018-04-04 23:00:00,2018,4,4,23,0,Rain,2018-04-04,Bad
2018-04-05 00:00:00,2018,4,5,0,0,Rain,2018-04-05,Bad
2018-04-05 01:00:00,2018,4,5,1,0,Rain,2018-04-05,Bad
2018-04-05 02:00:00,2018,4,5,2,0,Rain,2018-04-05,Bad
2018-04-05 03:00:00,2018,4,5,3,0,Rain,2018-04-05,Bad
2018-04-05 04:00:00,2018,4,5,4,0,Rain,2018-04-05,Bad
2018-04-05 05:00:00,2018,4,5,5,0,Rain,2018-04-05,Bad
2018-04-05 06:00:00,2018,4,5,6,0,Rain,2018-04-05,Bad
2018-04-05 07:00:00,2018,4,5,7,0,Rain,2018-04-05,Bad
2018-04-05 08:00:00,2018,4,5,8,0,Rain,2018-04-05,Bad
2018-04-05 09:00:00,2018,4,5,9,0,Rain,2018-04-05,Bad
2018-04-05 10:00:00,2018,4,5,10,0,Rain,2018-04-05,Bad
2018-04-05 11:00:00,2018,4,5,11,0,Rain,2018-04-05,Bad
2018-04-05 12:00:00,2018,4,5,12,0,Rain,2018-04-05,Bad
2018-04-05 13:00:00,2018,4,5,13,0,Rain,2018-04-05,Bad
2018-04-05 14:00:00,2018,4,5,14,0,Rain,2018-04-05,Bad
2018-04-05 15:00:00,2018,4,5,15,0,Rain,2018-04-05,Bad
2018-04-05 16:00:00,2018,4,5,16,0,Rain,2018-04-05,Bad
2018-04-05 17:00:00,2018,4,5,17,0,Rain,2018-04-05,Bad
2018-04-05 18:00:00,2018,4,5,18,0,Rain,2018-04-05,Bad
2018-04-05 19:00:00,2018,4,5,19,0,Moderate Rain,2018-04-05,Bad
2018-04-05 20:00:00,2018,4,5,20,0,Rain,2018-04-05,Bad
2018-04-05 21:00:00,2018,4,5,21,0,Rain,2018-04-05,Bad
2018-04-05 22:00:00,2018,4,5,22,0,Cloudy,2018-04-05,Good
2018-04-06 01:00:00,2018,4,6,1,0,Cloudy,2018-04-06,Good
2018-04-06 03:00:00,2018,4,6,3,0,Rain Showers,2018-04-06,Bad
2018-04-06 04:00:00,2018,4,6,4,0,Rain Showers,2018-04-06,Bad
2018-04-06 07:00:00,2018,4,6,7,0,Cloudy,2018-04-06,Good
2018-04-06 10:00:00,2018,4,6,10,0,Cloudy,2018-04-06,Good
2018-04-06 11:00:00,2018,4,6,11,0,Rain Showers,2018-04-06,Bad
2018-04-06 13:00:00,2018,4,6,13,0,Cloudy,2018-04-06,Good
2018-04-06 16:00:00,2018,4,6,16,0,Cloudy,2018-04-06,Good
2018-04-06 19:00:00,2018,4,6,19,0,Cloudy,2018-04-06,Good
2018-04-06 22:00:00,2018,4,6,22,0,Mostly Cloudy,2018-04-06,Good
2018-04-07 01:00:00,2018,4,7,1,0,Mainly Clear,2018-04-07,Good
2018-04-07 04:00:00,2018,4,7,4,0,Moderate Rain,2018-04-07,Bad
2018-04-07 05:00:00,2018,4,7,5,0,Moderate Rain,2018-04-07,Bad
2018-04-07 06:00:00,2018,4,7,6,0,"Heavy Rain,Fog",2018-04-07,Bad
2018-04-07 07:00:00,2018,4,7,7,0,Cloudy,2018-04-07,Good
2018-04-07 08:00:00,2018,4,7,8,0,Rain,2018-04-07,Bad
2018-04-07 09:00:00,2018,4,7,9,0,Rain,2018-04-07,Bad
2018-04-07 10:00:00,2018,4,7,10,0,Heavy Rain,2018-04-07,Bad
2018-04-07 13:00:00,2018,4,7,13,0,Cloudy,2018-04-07,Good
2018-04-07 16:00:00,2018,4,7,16,0,Cloudy,2018-04-07,Good
2018-04-07 19:00:00,2018,4,7,19,0,Cloudy,2018-04-07,Good
2018-04-07 22:00:00,2018,4,7,22,0,Cloudy,2018-04-07,Good
2018-04-07 23:00:00,2018,4,7,23,0,Rain,2018-04-07,Bad
2018-04-08 01:00:00,2018,4,8,1,0,Cloudy,2018-04-08,Good
2018-04-08 02:00:00,2018,4,8,2,0,Rain,2018-04-08,Bad
2018-04-08 03:00:00,2018,4,8,3,0,Rain,2018-04-08,Bad
2018-04-08 04:00:00,2018,4,8,4,0,Rain,2018-04-08,Bad
2018-04-08 05:00:00,2018,4,8,5,0,Rain,2018-04-08,Bad
2018-04-08 06:00:00,2018,4,8,6,0,Rain,2018-04-08,Bad
2018-04-08 07:00:00,2018,4,8,7,0,Rain,2018-04-08,Bad
2018-04-08 08:00:00,2018,4,8,8,0,Rain,2018-04-08,Bad
2018-04-08 09:00:00,2018,4,8,9,0,"Drizzle,Fog",2018-04-08,Bad
2018-04-08 10:00:00,2018,4,8,10,0,Drizzle,2018-04-08,Bad
2018-04-08 11:00:00,2018,4,8,11,0,"Drizzle,Fog",2018-04-08,Bad
2018-04-08 12:00:00,2018,4,8,12,0,Drizzle,2018-04-08,Bad
2018-04-08 13:00:00,2018,4,8,13,0,Cloudy,2018-04-08,Good
2018-04-08 16:00:00,2018,4,8,16,0,"Rain Showers,Fog",2018-04-08,Bad
2018-04-08 17:00:00,2018,4,8,17,0,Rain,2018-04-08,Bad
2018-04-08 19:00:00,2018,4,8,19,0,Mostly Cloudy,2018-04-08,Good
2018-04-08 22:00:00,2018,4,8,22,0,Cloudy,2018-04-08,Good
2018-04-08 23:00:00,2018,4,8,23,0,Rain,2018-04-08,Bad
2018-04-09 01:00:00,2018,4,9,1,0,Cloudy,2018-04-09,Good
2018-04-09 04:00:00,2018,4,9,4,0,Cloudy,2018-04-09,Good
2018-04-09 06:00:00,2018,4,9,6,0,Rain,2018-04-09,Bad
2018-04-09 07:00:00,2018,4,9,7,0,Cloudy,2018-04-09,Good
2018-04-09 10:00:00,2018,4,9,10,0,Cloudy,2018-04-09,Good
2018-04-09 13:00:00,2018,4,9,13,0,Cloudy,2018-04-09,Good
2018-04-09 16:00:00,2018,4,9,16,0,Cloudy,2018-04-09,Good
2018-04-09 19:00:00,2018,4,9,19,0,Cloudy,2018-04-09,Good
2018-04-09 22:00:00,2018,4,9,22,0,Cloudy,2018-04-09,Good
2018-04-10 01:00:00,2018,4,10,1,0,Mostly Cloudy,2018-04-10,Good
2018-04-10 04:00:00,2018,4,10,4,0,Cloudy,2018-04-10,Good
2018-04-10 05:00:00,2018,4,10,5,0,Rain,2018-04-10,Bad
2018-04-10 06:00:00,2018,4,10,6,0,Rain,2018-04-10,Bad
2018-04-10 07:00:00,2018,4,10,7,0,Rain,2018-04-10,Bad
2018-04-10 08:00:00,2018,4,10,8,0,Rain,2018-04-10,Bad
2018-04-10 10:00:00,2018,4,10,10,0,Rain,2018-04-10,Bad
2018-04-10 13:00:00,2018,4,10,13,0,Mainly Clear,2018-04-10,Good
2018-04-10 16:00:00,2018,4,10,16,0,Mostly Cloudy,2018-04-10,Good
2018-04-10 19:00:00,2018,4,10,19,0,Mostly Cloudy,2018-04-10,Good
2018-04-10 22:00:00,2018,4,10,22,0,Mostly Cloudy,2018-04-10,Good
2018-04-10 23:00:00,2018,4,10,23,0,Rain Showers,2018-04-10,Bad
2018-04-11 01:00:00,2018,4,11,1,0,Cloudy,2018-04-11,Good
2018-04-11 04:00:00,2018,4,11,4,0,Rain,2018-04-11,Bad
2018-04-11 05:00:00,2018,4,11,5,0,Rain,2018-04-11,Bad
2018-04-11 07:00:00,2018,4,11,7,0,Cloudy,2018-04-11,Good
2018-04-11 10:00:00,2018,4,11,10,0,Rain,2018-04-11,Bad
2018-04-11 11:00:00,2018,4,11,11,0,Rain,2018-04-11,Bad
2018-04-11 12:00:00,2018,4,11,12,0,Rain,2018-04-11,Bad
2018-04-11 13:00:00,2018,4,11,13,0,Cloudy,2018-04-11,Good
2018-04-11 15:00:00,2018,4,11,15,0,Rain,2018-04-11,Bad
2018-04-11 16:00:00,2018,4,11,16,0,Rain,2018-04-11,Bad
2018-04-11 17:00:00,2018,4,11,17,0,Rain,2018-04-11,Bad
2018-04-11 18:00:00,2018,4,11,18,0,Rain,2018-04-11,Bad
2018-04-11 19:00:00,2018,4,11,19,0,Rain,2018-04-11,Bad
2018-04-11 20:00:00,2018,4,11,20,0,Rain,2018-04-11,Bad
2018-04-11 21:00:00,2018,4,11,21,0,Rain,2018-04-11,Bad
2018-04-11 22:00:00,2018,4,11,22,0,Rain,2018-04-11,Bad
2018-04-11 23:00:00,2018,4,11,23,0,Rain,2018-04-11,Bad
2018-04-12 01:00:00,2018,4,12,1,0,Mostly Cloudy,2018-04-12,Good
2018-04-12 04:00:00,2018,4,12,4,0,Cloudy,2018-04-12,Good
2018-04-12 07:00:00,2018,4,12,7,0,Mostly Cloudy,2018-04-12,Good
2018-04-12 10:00:00,2018,4,12,10,0,Mainly Clear,2018-04-12,Good
2018-04-12 13:00:00,2018,4,12,13,0,Mainly Clear,2018-04-12,Good
2018-04-12 16:00:00,2018,4,12,16,0,Mainly Clear,2018-04-12,Good
2018-04-12 19:00:00,2018,4,12,19,0,Cloudy,2018-04-12,Good
